Settings initialized
Blog backend server running on port 3000
Likes table initialized
Projects table initialized
127.0.0.1 - - [20/Mar/2026:00:35:02 +0000] "GET /api/auth/me HTTP/1.1" 304 - "https://m.sqlboy.top/user" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:35:02 +0000] "GET /api/wallet/config HTTP/1.1" 304 - "https://m.sqlboy.top/wallet" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:35:02 +0000] "GET /api/wallet/balance HTTP/1.1" 304 - "https://m.sqlboy.top/wallet" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:35:02 +0000] "GET /api/wallet/transactions HTTP/1.1" 304 - "https://m.sqlboy.top/wallet" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:35:39 +0000] "POST /api/wallet/recharge HTTP/1.1" 200 172 "https://m.sqlboy.top/wallet" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:35:39 +0000] "POST /api/wallet/recharge/confirm HTTP/1.1" 200 87 "https://m.sqlboy.top/wallet" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:35:42 +0000] "GET /api/wallet/config HTTP/1.1" 304 - "https://m.sqlboy.top/wallet" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:35:42 +0000] "GET /api/wallet/transactions HTTP/1.1" 200 630 "https://m.sqlboy.top/wallet" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:35:42 +0000] "GET /api/wallet/balance HTTP/1.1" 200 628 "https://m.sqlboy.top/wallet" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:35:45 +0000] "GET /api/wallet/config HTTP/1.1" 304 - "https://m.sqlboy.top/wallet" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
